Date,Open,High,Low,Close,Adj Close,Volume,Stock,putWidth,putPremium,putIV,dt
2020-08-24,102.5999984741211,105.88999938964844,102.4000015258789,105.83000183105469,104.73589324951172,680700,MTB,10.0,0.0,0.0312596875,
2020-08-25,107.30000305175781,107.77999877929688,104.06999969482422,105.94999694824219,104.85464477539062,659200,MTB,10.0,0.0,0.0312596875,
2020-08-26,105.33999633789062,105.33999633789062,103.66000366210938,103.73999786376953,102.66749572753906,484800,MTB,10.0,0.0,0.0312596875,
2020-08-27,104.11000061035156,106.62999725341797,103.76000213623047,105.87000274658203,104.77548217773438,564600,MTB,10.0,0.0,0.0312596875,
2020-08-28,106.98999786376953,107.0,105.37000274658203,106.4000015258789,105.30000305175781,426100,MTB,10.0,0.0,0.0312596875,
2020-08-31,105.23999786376953,105.29000091552734,103.16000366210938,103.26000213623047,103.26000213623047,703600,MTB,10.0,0.0,0.0312596875,
2020-09-01,102.26000213623047,104.93000030517578,101.70999908447266,103.55999755859375,103.55999755859375,540500,MTB,10.0,0.0,0.0312596875,
2020-09-02,103.08000183105469,104.88999938964844,102.08000183105469,104.12000274658203,104.12000274658203,692700,MTB,10.0,0.0,0.0312596875,
2020-09-03,105.22000122070312,108.5,102.93000030517578,103.7300033569336,103.7300033569336,795700,MTB,10.0,0.0,0.0312596875,
2020-09-04,106.3499984741211,107.58999633789062,103.25,105.9000015258789,105.9000015258789,656100,MTB,10.0,0.0,0.0312596875,
2020-09-08,104.8499984741211,105.2699966430664,101.5999984741211,102.26000213623047,102.26000213623047,855100,MTB,10.0,0.0,0.0312596875,
2020-09-09,102.88999938964844,102.88999938964844,100.44999694824219,101.16000366210938,101.16000366210938,695000,MTB,10.0,0.0,0.0312596875,
2020-09-10,101.83999633789062,102.5199966430664,98.75,99.05000305175781,99.05000305175781,1244600,MTB,10.0,0.0,0.0312596875,
2020-09-11,99.61000061035156,101.8499984741211,99.0,101.66000366210938,101.66000366210938,969600,MTB,10.0,0.0,0.0312596875,
2020-09-14,102.62000274658203,105.83999633789062,102.22000122070312,104.23999786376953,104.23999786376953,864200,MTB,10.0,0.0,0.0312596875,
2020-09-15,104.16000366210938,104.23999786376953,101.69999694824219,103.76000213623047,103.76000213623047,732900,MTB,10.0,0.0,0.0312596875,
2020-09-16,103.61000061035156,106.4000015258789,102.47000122070312,103.26000213623047,103.26000213623047,1447600,MTB,10.0,0.0,0.0312596875,
2020-09-17,102.16000366210938,103.33999633789062,101.51000213623047,102.41999816894531,102.41999816894531,813700,MTB,10.0,0.0,0.0312596875,
2020-09-18,101.73999786376953,103.44999694824219,101.33000183105469,101.77999877929688,101.77999877929688,1614100,MTB,10.0,0.0,0.0312596875,
2020-09-21,98.79000091552734,100.47000122070312,95.4000015258789,96.62000274658203,96.62000274658203,996600,MTB,10.0,0.0,0.0312596875,
2020-09-22,96.41999816894531,97.4000015258789,92.37000274658203,93.11000061035156,93.11000061035156,1154800,MTB,10.0,0.0,0.0312596875,
2020-09-23,93.5,95.88999938964844,90.7699966430664,90.86000061035156,90.86000061035156,1124700,MTB,10.0,0.0,0.0312596875,
2020-09-24,91.30000305175781,92.27999877929688,89.0,90.05999755859375,90.05999755859375,1213100,MTB,10.0,0.0,0.0312596875,
2020-09-25,89.16999816894531,91.69000244140625,88.4800033569336,91.30000305175781,91.30000305175781,915000,MTB,10.0,0.0,0.0312596875,
2020-09-28,93.0,95.37999725341797,92.02999877929688,94.22000122070312,94.22000122070312,831600,MTB,10.0,0.0,0.0312596875,
2020-09-29,93.69000244140625,93.69000244140625,90.1500015258789,91.12999725341797,91.12999725341797,1049300,MTB,10.0,0.0,0.0312596875,
2020-09-30,91.2300033569336,93.18000030517578,90.33999633789062,92.08999633789062,92.08999633789062,1551500,MTB,10.0,0.0,0.0312596875,
2020-10-01,92.22000122070312,93.23999786376953,90.75,92.20999908447266,92.20999908447266,864200,MTB,10.0,0.0,0.0312596875,
2020-10-02,90.55000305175781,94.93000030517578,90.44999694824219,93.52999877929688,93.52999877929688,990800,MTB,10.0,0.0,0.0312596875,
2020-10-05,94.76000213623047,97.73999786376953,94.62999725341797,97.58999633789062,97.58999633789062,1225700,MTB,10.0,0.0,0.0312596875,
2020-10-06,98.70999908447266,101.83999633789062,98.16000366210938,98.44999694824219,98.44999694824219,1359400,MTB,10.0,0.0,0.0312596875,
2020-10-07,99.55000305175781,102.91000366210938,99.44000244140625,101.6500015258789,101.6500015258789,971500,MTB,10.0,0.0,0.0312596875,
2020-10-08,101.16999816894531,102.95999908447266,99.81999969482422,101.77999877929688,101.77999877929688,812700,MTB,10.0,0.0,0.0312596875,
2020-10-09,102.48999786376953,102.48999786376953,100.05999755859375,101.37000274658203,101.37000274658203,586900,MTB,10.0,0.0,0.0312596875,
2020-10-12,101.0,103.47000122070312,100.79000091552734,103.30000305175781,103.30000305175781,809400,MTB,10.0,0.0,0.0312596875,
2020-10-13,103.04000091552734,103.19000244140625,99.08000183105469,99.76000213623047,99.76000213623047,644900,MTB,10.0,0.0,0.0312596875,
2020-10-14,99.87999725341797,101.11000061035156,97.69999694824219,97.80000305175781,97.80000305175781,683300,MTB,10.0,0.0,0.0312596875,
2020-10-15,97.30999755859375,101.05000305175781,96.44999694824219,101.0199966430664,101.0199966430664,517000,MTB,10.0,0.0,0.0312596875,
2020-10-16,101.11000061035156,101.44000244140625,98.22000122070312,100.11000061035156,100.11000061035156,576700,MTB,10.0,0.0,0.0312596875,
2020-10-19,100.6500015258789,100.94000244140625,97.80000305175781,97.95999908447266,97.95999908447266,508000,MTB,10.0,0.0,0.0312596875,
2020-10-20,99.61000061035156,102.05999755859375,99.41000366210938,99.41999816894531,99.41999816894531,841200,MTB,10.0,0.0,0.0312596875,
2020-10-21,99.18000030517578,100.69999694824219,98.5999984741211,99.02999877929688,99.02999877929688,1004100,MTB,10.0,0.0,0.0312596875,
2020-10-22,99.4000015258789,105.45999908447266,96.43000030517578,104.68000030517578,104.68000030517578,1279700,MTB,10.0,0.0,0.0312596875,
2020-10-23,105.73999786376953,107.81999969482422,103.44999694824219,106.12000274658203,106.12000274658203,1456000,MTB,10.0,0.0,0.0312596875,
2020-10-26,104.83000183105469,105.0,101.66000366210938,103.2699966430664,103.2699966430664,712700,MTB,10.0,0.0,0.0312596875,
2020-10-27,102.36000061035156,102.5,99.2300033569336,99.30000305175781,99.30000305175781,752500,MTB,10.0,0.0,0.0312596875,
2020-10-28,97.25,99.02999877929688,96.58000183105469,96.77999877929688,96.77999877929688,995900,MTB,10.0,0.0,0.0312596875,
2020-10-29,96.0,100.12999725341797,94.66999816894531,99.54000091552734,99.54000091552734,702300,MTB,10.0,0.0,0.0312596875,
2020-08-03,32.84000015258789,33.290000915527344,31.649999618530273,32.95000076293945,32.95000076293945,8513200,DKNG,5.0,0.0,0.062509375,
2020-08-04,32.380001068115234,33.84000015258789,32.29999923706055,33.060001373291016,33.060001373291016,4402900,DKNG,5.0,0.0,0.062509375,
2020-08-05,33.290000915527344,33.70000076293945,32.11000061035156,32.54999923706055,32.54999923706055,4611300,DKNG,5.0,0.0,0.062509375,
2020-08-06,32.369998931884766,34.27000045776367,32.369998931884766,33.650001525878906,33.650001525878906,6755100,DKNG,5.0,0.0,0.062509375,
2020-08-07,34.45000076293945,35.41999816894531,33.5099983215332,34.09000015258789,34.09000015258789,8890500,DKNG,5.0,0.0,0.062509375,
2020-08-10,34.04999923706055,34.099998474121094,30.510000228881836,31.610000610351562,31.610000610351562,16120100,DKNG,5.0,0.0,0.062509375,
2020-08-11,32.099998474121094,33.22700119018555,31.5,32.040000915527344,32.040000915527344,9547200,DKNG,5.0,0.0,0.062509375,
2020-08-12,32.470001220703125,34.08000183105469,31.90999984741211,33.7400016784668,33.7400016784668,8417200,DKNG,5.0,0.0,0.062509375,
2020-08-13,34.79999923706055,36.16999816894531,34.159000396728516,36.04999923706055,36.04999923706055,12792800,DKNG,5.0,0.0,0.062509375,
2020-08-14,34.00400161743164,35.5,32.41999816894531,33.90999984741211,33.90999984741211,24298300,DKNG,5.0,0.0,0.062509375,
2020-08-17,34.15999984741211,35.72999954223633,33.459999084472656,34.68000030517578,34.68000030517578,7929900,DKNG,5.0,0.0,0.062509375,
2020-08-18,35.0,37.61000061035156,34.869998931884766,37.209999084472656,37.209999084472656,12503400,DKNG,5.0,0.0,0.062509375,
2020-08-19,37.0099983215332,38.16999816894531,36.220001220703125,36.27000045776367,36.27000045776367,8393100,DKNG,5.0,0.0,0.062509375,
2020-08-20,35.5,37.02000045776367,35.099998474121094,36.31999969482422,36.31999969482422,6016000,DKNG,5.0,0.0,0.062509375,
2020-08-21,36.0099983215332,36.595001220703125,34.64500045776367,35.150001525878906,35.150001525878906,6439000,DKNG,5.0,0.0,0.062509375,
2020-08-24,35.709999084472656,35.900001525878906,34.279998779296875,35.810001373291016,35.810001373291016,7599300,DKNG,5.0,0.0,0.062509375,
2020-08-25,35.880001068115234,40.060001373291016,35.43000030517578,39.060001373291016,39.060001373291016,26762600,DKNG,5.0,0.0,0.062509375,
2020-08-26,39.59000015258789,40.720001220703125,38.150001525878906,38.86000061035156,38.86000061035156,16781700,DKNG,5.0,0.0,0.062509375,
2020-08-27,37.189998626708984,40.439998626708984,36.5099983215332,39.060001373291016,39.060001373291016,16452900,DKNG,5.0,0.0,0.062509375,
2020-08-28,37.9900016784668,38.61000061035156,36.189998626708984,36.31999969482422,36.31999969482422,18630500,DKNG,5.0,0.0,0.062509375,
2020-08-31,36.52000045776367,37.34000015258789,34.849998474121094,35.36000061035156,35.36000061035156,8565800,DKNG,5.0,0.0,0.062509375,
2020-09-01,35.400001525878906,37.18000030517578,35.220001220703125,36.93000030517578,36.93000030517578,7749200,DKNG,5.0,0.0,0.062509375,
2020-09-02,41.06999969482422,41.29399871826172,37.11000061035156,39.900001525878906,39.900001525878906,50147500,DKNG,5.0,0.0,0.062509375,
2020-09-03,39.83000183105469,40.88999938964844,37.20000076293945,38.27000045776367,38.27000045776367,17915500,DKNG,5.0,0.0,0.062509375,
2020-09-04,37.939998626708984,38.970001220703125,34.470001220703125,37.0,37.0,12715300,DKNG,5.0,0.0,0.062509375,
2020-09-08,35.599998474121094,38.16999816894531,35.52000045776367,37.0099983215332,37.0099983215332,8492500,DKNG,5.0,0.0,0.062509375,
2020-09-09,38.29999923706055,40.810001373291016,37.099998474121094,40.380001068115234,40.380001068115234,17851900,DKNG,5.0,0.0,0.062509375,
2020-09-10,41.07500076293945,44.08000183105469,40.54999923706055,42.540000915527344,42.540000915527344,29967000,DKNG,5.0,0.0,0.062509375,
2020-09-11,43.20000076293945,43.880001068115234,40.29999923706055,41.459999084472656,41.459999084472656,14763000,DKNG,5.0,0.0,0.062509375,
2020-09-14,41.970001220703125,49.310001373291016,40.33000183105469,48.619998931884766,48.619998931884766,50201000,DKNG,5.0,0.0,0.062509375,
2020-09-15,47.790000915527344,49.880001068115234,46.51100158691406,48.209999084472656,48.209999084472656,34987900,DKNG,5.0,0.0,0.062509375,
2020-09-16,49.90999984741211,53.25400161743164,49.5,51.029998779296875,51.029998779296875,49445400,DKNG,5.0,0.0,0.062509375,
2020-09-17,49.099998474121094,54.31999969482422,48.04999923706055,53.11000061035156,53.11000061035156,48095500,DKNG,5.0,0.0,0.062509375,
2020-09-18,53.25,55.70000076293945,52.599998474121094,55.38999938964844,55.38999938964844,36566600,DKNG,5.0,0.0,0.062509375,
2020-09-21,53.31999969482422,53.97999954223633,49.099998474121094,51.4900016784668,51.4900016784668,30988000,DKNG,5.0,0.0,0.062509375,
2020-09-22,52.29999923706055,54.7599983215332,51.66999816894531,53.939998626708984,53.939998626708984,19666000,DKNG,5.0,0.0,0.062509375,
2020-09-23,53.944000244140625,54.95800018310547,50.0099983215332,50.119998931884766,50.119998931884766,14877600,DKNG,5.0,0.0,0.062509375,
2020-09-24,49.400001525878906,51.849998474121094,47.10100173950195,50.56999969482422,50.56999969482422,21008500,DKNG,5.0,0.0,0.062509375,
2020-09-25,53.470001220703125,53.59000015258789,51.400001525878906,53.189998626708984,53.189998626708984,21776800,DKNG,5.0,0.0,0.062509375,
2020-09-28,55.25,58.38999938964844,53.849998474121094,56.88999938964844,56.88999938964844,28655800,DKNG,5.0,0.0,0.062509375,
2020-09-29,57.31999969482422,59.45000076293945,55.599998474121094,55.7400016784668,55.7400016784668,32564100,DKNG,5.0,0.0,0.062509375,
2020-09-30,56.20000076293945,59.119998931884766,55.79999923706055,58.84000015258789,58.84000015258789,18804900,DKNG,5.0,0.0,0.062509375,
2020-10-01,61.779998779296875,62.72999954223633,59.81999969482422,61.83000183105469,61.83000183105469,24122700,DKNG,5.0,0.0,0.062509375,
2020-10-02,58.9900016784668,64.19000244140625,58.849998474121094,63.779998779296875,63.779998779296875,20483900,DKNG,5.0,0.0,0.062509375,
2020-10-05,61.34000015258789,62.45000076293945,58.599998474121094,60.54999923706055,60.54999923706055,34511900,DKNG,5.0,0.0,0.062509375,
2020-10-06,59.95000076293945,60.36000061035156,55.79999923706055,56.779998779296875,56.779998779296875,27202700,DKNG,5.0,0.0,0.062509375,
2020-10-07,52.86000061035156,54.880001068115234,52.20000076293945,53.33000183105469,53.33000183105469,65474600,DKNG,5.0,0.0,0.062509375,
2020-10-08,54.15800094604492,54.779998779296875,50.61000061035156,51.130001068115234,51.130001068115234,37242500,DKNG,5.0,0.0,0.062509375,
2020-10-09,50.75,51.70000076293945,48.2599983215332,48.81999969482422,48.81999969482422,29572800,DKNG,5.0,0.0,0.062509375,
2020-10-12,51.0099983215332,52.52000045776367,50.33000183105469,50.599998474121094,50.599998474121094,31713500,DKNG,5.0,0.0,0.062509375,
2020-10-13,50.849998474121094,51.400001525878906,49.525001525878906,51.18000030517578,51.18000030517578,19134200,DKNG,5.0,0.0,0.062509375,
2020-10-14,51.5099983215332,52.220001220703125,47.5,47.560001373291016,47.560001373291016,27513300,DKNG,5.0,0.0,0.062509375,
2020-10-15,47.52000045776367,48.470001220703125,44.79999923706055,45.0,45.0,36048200,DKNG,5.0,0.0,0.062509375,
2020-10-16,45.5,46.529998779296875,43.5,44.34000015258789,44.34000015258789,39295700,DKNG,5.0,0.0,0.062509375,
2020-10-19,44.43000030517578,44.970001220703125,41.70000076293945,44.58000183105469,44.58000183105469,49951400,DKNG,5.0,0.0,0.062509375,
2020-10-20,43.0099983215332,44.970001220703125,42.29999923706055,42.529998779296875,42.529998779296875,70239700,DKNG,5.0,0.0,0.062509375,
2020-10-21,42.90999984741211,43.81999969482422,41.25,41.5,41.5,34853900,DKNG,5.0,0.0,0.062509375,
2020-10-22,41.849998474121094,43.06999969482422,40.43000030517578,43.0,43.0,37252300,DKNG,5.0,0.0,0.062509375,
2020-10-29,39.099998474121094,39.349998474121094,37.27000045776367,37.369998931884766,37.369998931884766,19740634,DKNG,5.0,0.0,0.062509375,
2020-08-03,776.6400146484375,785.469970703125,775.1900024414062,779.1199951171875,776.4357299804688,386500,EQIX,10.0,0.0,0.000986552734375,
2020-08-04,783.4600219726562,794.719970703125,775.030029296875,793.4299926757812,790.6964111328125,382900,EQIX,10.0,0.0,0.000986552734375,
2020-08-05,799.0,799.0,786.239990234375,794.0399780273438,791.3043212890625,250100,EQIX,10.0,0.0,0.000986552734375,
2020-08-06,787.6699829101562,793.780029296875,786.469970703125,792.0599975585938,789.3311157226562,254300,EQIX,10.0,0.0,0.000986552734375,
2020-08-07,791.6900024414062,798.47998046875,788.4400024414062,791.7000122070312,788.972412109375,224900,EQIX,10.0,0.0,0.000986552734375,
2020-08-10,797.9500122070312,805.8099975585938,780.030029296875,782.739990234375,780.043212890625,307700,EQIX,10.0,0.0,0.000986552734375,
2020-08-11,781.4600219726562,781.4600219726562,754.9199829101562,758.1699829101562,755.557861328125,505600,EQIX,10.0,0.0,0.000986552734375,
2020-08-12,764.6799926757812,776.2100219726562,756.6199951171875,772.989990234375,770.3268432617188,315300,EQIX,10.0,0.0,0.000986552734375,
2020-08-13,769.3200073242188,778.1699829101562,767.9400024414062,770.1199951171875,767.4667358398438,284500,EQIX,10.0,0.0,0.000986552734375,
2020-08-14,771.2000122070312,776.3400268554688,758.1099853515625,762.010009765625,759.3847045898438,361600,EQIX,10.0,0.0,0.000986552734375,
2020-08-17,758.3599853515625,773.010009765625,758.3599853515625,772.0800170898438,769.4199829101562,390700,EQIX,10.0,0.0,0.000986552734375,
2020-08-18,772.0,789.97998046875,770.4600219726562,786.8499755859375,786.8499755859375,453600,EQIX,10.0,0.0,0.000986552734375,
2020-08-19,794.6300048828125,794.6300048828125,774.22998046875,778.7100219726562,778.7100219726562,334000,EQIX,10.0,0.0,0.000986552734375,
2020-08-20,776.6199951171875,788.0900268554688,776.6199951171875,784.9099731445312,784.9099731445312,312100,EQIX,10.0,0.0,0.000986552734375,
2020-08-21,787.7100219726562,787.7100219726562,774.6300048828125,782.1699829101562,782.1699829101562,504600,EQIX,10.0,0.0,0.000986552734375,
2020-08-24,785.0,785.0,763.1300048828125,772.469970703125,772.469970703125,371200,EQIX,10.0,0.0,0.000986552734375,
2020-08-25,776.3200073242188,782.0599975585938,771.47998046875,779.7100219726562,779.7100219726562,186200,EQIX,10.0,0.0,0.000986552734375,
2020-08-26,781.5700073242188,782.5,770.3900146484375,782.0,782.0,313500,EQIX,10.0,0.0,0.000986552734375,
2020-08-27,787.030029296875,795.5,783.0,789.6500244140625,789.6500244140625,302800,EQIX,10.0,0.0,0.000986552734375,
2020-08-28,788.280029296875,788.280029296875,778.1300048828125,787.02001953125,787.02001953125,286900,EQIX,10.0,0.0,0.000986552734375,
2020-08-31,788.0,796.3900146484375,787.530029296875,789.780029296875,789.780029296875,580500,EQIX,10.0,0.0,0.000986552734375,
2020-09-01,790.1599731445312,793.0,773.5399780273438,789.7999877929688,789.7999877929688,306400,EQIX,10.0,0.0,0.000986552734375,
2020-09-02,787.0,801.97998046875,776.6400146484375,799.6099853515625,799.6099853515625,535800,EQIX,10.0,0.0,0.000986552734375,
2020-09-03,789.6300048828125,793.4299926757812,754.7100219726562,762.4500122070312,762.4500122070312,449800,EQIX,10.0,0.0,0.000986552734375,
2020-09-04,762.0499877929688,767.4000244140625,737.8699951171875,752.1799926757812,752.1799926757812,399900,EQIX,10.0,0.0,0.000986552734375,
2020-09-08,743.5999755859375,753.4400024414062,738.0800170898438,741.0499877929688,741.0499877929688,362600,EQIX,10.0,0.0,0.000986552734375,
2020-09-09,749.0,760.8800048828125,746.5399780273438,753.4199829101562,753.4199829101562,320500,EQIX,10.0,0.0,0.000986552734375,
2020-09-10,752.22998046875,753.8099975585938,742.0,742.8699951171875,742.8699951171875,274800,EQIX,10.0,0.0,0.000986552734375,
2020-09-11,747.1099853515625,750.760009765625,737.969970703125,747.7899780273438,747.7899780273438,222000,EQIX,10.0,0.0,0.000986552734375,
2020-09-14,751.6900024414062,761.1799926757812,747.0,756.0399780273438,756.0399780273438,278400,EQIX,10.0,0.0,0.000986552734375,
2020-09-15,759.0700073242188,773.3099975585938,759.0700073242188,768.4500122070312,768.4500122070312,218000,EQIX,10.0,0.0,0.000986552734375,
2020-09-16,778.8099975585938,783.3900146484375,766.530029296875,767.3400268554688,767.3400268554688,264500,EQIX,10.0,0.0,0.000986552734375,
2020-09-17,763.5,766.52001953125,744.72998046875,755.6500244140625,755.6500244140625,294500,EQIX,10.0,0.0,0.000986552734375,
2020-09-18,754.739990234375,757.8400268554688,746.6699829101562,752.0700073242188,752.0700073242188,421300,EQIX,10.0,0.0,0.000986552734375,
2020-09-21,750.0,751.3200073242188,730.010009765625,745.5499877929688,745.5499877929688,350000,EQIX,10.0,0.0,0.000986552734375,
2020-09-22,742.5800170898438,756.3300170898438,742.5800170898438,750.0,750.0,327200,EQIX,10.0,0.0,0.000986552734375,
2020-09-23,729.3900146484375,754.1199951171875,729.3900146484375,730.6699829101562,730.6699829101562,317500,EQIX,10.0,0.0,0.000986552734375,
2020-09-24,734.27001953125,744.8300170898438,730.6900024414062,733.72998046875,733.72998046875,346900,EQIX,10.0,0.0,0.000986552734375,
2020-09-25,732.6199951171875,751.6799926757812,731.9400024414062,751.3200073242188,751.3200073242188,251100,EQIX,10.0,0.0,0.000986552734375,
2020-09-28,766.969970703125,771.4299926757812,760.489990234375,764.8099975585938,764.8099975585938,333100,EQIX,10.0,0.0,0.000986552734375,
2020-09-29,764.8099975585938,768.5999755859375,760.4199829101562,763.4600219726562,763.4600219726562,290400,EQIX,10.0,0.0,0.000986552734375,
2020-09-30,767.5700073242188,770.1599731445312,752.6799926757812,760.1300048828125,760.1300048828125,442200,EQIX,10.0,0.0,0.000986552734375,
2020-10-01,764.260009765625,771.6099853515625,756.02001953125,768.3499755859375,768.3499755859375,378200,EQIX,10.0,0.0,0.000986552734375,
2020-10-02,764.3800048828125,779.8099975585938,760.3400268554688,778.0,778.0,446700,EQIX,10.0,0.0,0.000986552734375,
2020-10-05,777.7899780273438,788.27001953125,762.8099975585938,788.260009765625,788.260009765625,301100,EQIX,10.0,0.0,0.000986552734375,
2020-10-06,787.4199829101562,796.9400024414062,775.0,790.8300170898438,790.8300170898438,394500,EQIX,10.0,0.0,0.000986552734375,
2020-10-07,790.8200073242188,805.77001953125,789.6099853515625,803.260009765625,803.260009765625,347200,EQIX,10.0,0.0,0.000986552734375,
2020-10-08,803.0399780273438,835.5900268554688,797.5,824.4000244140625,824.4000244140625,613100,EQIX,10.0,0.0,0.000986552734375,
2020-10-09,834.280029296875,834.280029296875,825.5499877929688,829.3499755859375,829.3499755859375,356600,EQIX,10.0,0.0,0.000986552734375,
2020-10-12,832.8800048828125,839.77001953125,823.9400024414062,835.0,835.0,301500,EQIX,10.0,0.0,0.000986552734375,
2020-10-13,838.260009765625,838.260009765625,822.030029296875,826.1099853515625,826.1099853515625,305500,EQIX,10.0,0.0,0.000986552734375,
2020-10-14,823.8900146484375,828.1099853515625,812.6099853515625,817.4000244140625,817.4000244140625,472900,EQIX,10.0,0.0,0.000986552734375,
2020-10-15,814.010009765625,822.0,811.469970703125,814.8300170898438,814.8300170898438,255200,EQIX,10.0,0.0,0.000986552734375,
2020-10-16,816.260009765625,826.7999877929688,812.0800170898438,817.6900024414062,817.6900024414062,324900,EQIX,10.0,0.0,0.000986552734375,
2020-10-19,820.1400146484375,822.77001953125,808.3499755859375,810.0,810.0,284000,EQIX,10.0,0.0,0.000986552734375,
2020-10-20,810.780029296875,813.3499755859375,800.0,804.9400024414062,804.9400024414062,300100,EQIX,10.0,0.0,0.000986552734375,
2020-10-21,802.780029296875,806.9299926757812,797.52001953125,803.1599731445312,803.1599731445312,307600,EQIX,10.0,0.0,0.000986552734375,
2020-10-22,806.1199951171875,809.4299926757812,776.3400268554688,777.5499877929688,777.5499877929688,419000,EQIX,10.0,0.0,0.000986552734375,
2020-10-23,778.0,781.0900268554688,769.510009765625,777.030029296875,777.030029296875,378100,EQIX,10.0,0.0,0.000986552734375,
2020-10-26,777.0,777.0,762.5,770.47998046875,770.47998046875,293300,EQIX,10.0,0.0,0.000986552734375,
2020-10-27,778.7999877929688,778.7999877929688,767.1099853515625,773.3099975585938,773.3099975585938,308600,EQIX,10.0,0.0,0.000986552734375,
2020-10-28,763.1900024414062,771.6799926757812,755.010009765625,756.0700073242188,756.0700073242188,487600,EQIX,10.0,0.0,0.000986552734375,
2020-10-29,767.739990234375,767.739990234375,737.7999877929688,740.6799926757812,740.6799926757812,574100,EQIX,10.0,0.0,0.000986552734375,
2020-08-03,8.569999694824219,8.819999694824219,8.369999885559082,8.729999542236328,8.729999542236328,1001600,EB,-5.0,0.0,0.0,
2020-08-04,8.710000038146973,8.90999984741211,8.609999656677246,8.84000015258789,8.84000015258789,629600,EB,-5.0,0.0,0.0,
2020-08-05,8.949999809265137,9.149999618530273,8.720000267028809,9.050000190734863,9.050000190734863,1373900,EB,-5.0,0.0,0.0,
2020-08-06,8.989999771118164,9.09000015258789,8.649999618530273,8.670000076293945,8.670000076293945,1101800,EB,-5.0,0.0,0.0,
2020-08-07,9.119999885559082,9.550000190734863,8.949999809265137,9.25,9.25,1326600,EB,-5.0,0.0,0.0,
2020-08-10,9.199999809265137,9.930000305175781,9.15999984741211,9.800000190734863,9.800000190734863,1512400,EB,-5.0,0.0,0.0,
2020-08-11,9.970000267028809,10.140000343322754,9.710000038146973,9.779999732971191,9.779999732971191,1650700,EB,-5.0,0.0,0.0,
2020-08-12,9.899999618530273,10.319999694824219,9.579999923706055,9.739999771118164,9.739999771118164,943700,EB,-5.0,0.0,0.0,
2020-08-13,9.680000305175781,10.119999885559082,9.649999618530273,9.90999984741211,9.90999984741211,599400,EB,-5.0,0.0,0.0,
2020-08-14,9.850000381469727,10.170000076293945,9.75,9.850000381469727,9.850000381469727,1076000,EB,-5.0,0.0,0.0,
2020-08-17,9.729999542236328,9.84000015258789,9.40999984741211,9.739999771118164,9.739999771118164,959600,EB,-5.0,0.0,0.0,
2020-08-18,9.829999923706055,9.850000381469727,9.609999656677246,9.779999732971191,9.779999732971191,643500,EB,-5.0,0.0,0.0,
2020-08-19,9.829999923706055,10.020000457763672,9.720000267028809,9.739999771118164,9.739999771118164,1031100,EB,-5.0,0.0,0.0,
2020-08-20,9.640000343322754,10.770000457763672,9.550000190734863,10.510000228881836,10.510000228881836,2077700,EB,-5.0,0.0,0.0,
2020-08-21,10.390000343322754,10.5,9.859999656677246,9.90999984741211,9.90999984741211,1071200,EB,-5.0,0.0,0.0,
2020-08-24,10.029999732971191,10.199999809265137,9.75,10.170000076293945,10.170000076293945,666600,EB,-5.0,0.0,0.0,
2020-08-25,10.239999771118164,10.319999694824219,10.0,10.300000190734863,10.300000190734863,532400,EB,-5.0,0.0,0.0,
2020-08-26,10.3100004196167,10.369999885559082,9.960000038146973,10.050000190734863,10.050000190734863,482500,EB,-5.0,0.0,0.0,
2020-08-27,10.109999656677246,10.630000114440918,9.970000267028809,10.489999771118164,10.489999771118164,1034100,EB,-5.0,0.0,0.0,
2020-08-28,10.5,11.050000190734863,10.479999542236328,11.010000228881836,11.010000228881836,975100,EB,-5.0,0.0,0.0,
2020-08-31,11.010000228881836,11.109999656677246,10.630000114440918,10.75,10.75,912800,EB,-5.0,0.0,0.0,
2020-09-01,10.65999984741211,11.079999923706055,10.520000457763672,11.069999694824219,11.069999694824219,847100,EB,-5.0,0.0,0.0,
2020-09-02,11.09000015258789,11.3100004196167,10.59000015258789,11.220000267028809,11.220000267028809,1097100,EB,-5.0,0.0,0.0,
2020-09-03,11.09000015258789,11.260000228881836,10.630000114440918,10.899999618530273,10.899999618530273,1133900,EB,-5.0,0.0,0.0,
2020-09-04,10.970000267028809,11.579999923706055,10.579999923706055,11.569999694824219,11.569999694824219,1853700,EB,-5.0,0.0,0.0,
2020-09-08,11.25,12.640000343322754,11.109999656677246,11.970000267028809,11.970000267028809,2141100,EB,-5.0,0.0,0.0,
2020-09-09,11.9399995803833,12.460000038146973,11.430000305175781,12.050000190734863,12.050000190734863,1333000,EB,-5.0,0.0,0.0,
2020-09-10,12.149999618530273,12.699999809265137,11.609999656677246,11.8100004196167,11.8100004196167,1329900,EB,-5.0,0.0,0.0,
2020-09-11,11.859999656677246,11.859999656677246,11.369999885559082,11.75,11.75,721900,EB,-5.0,0.0,0.0,
2020-09-14,11.859999656677246,12.010000228881836,11.140000343322754,11.369999885559082,11.369999885559082,1130800,EB,-5.0,0.0,0.0,
2020-09-15,11.449999809265137,11.6899995803833,11.260000228881836,11.470000267028809,11.470000267028809,559200,EB,-5.0,0.0,0.0,
2020-09-16,11.850000381469727,12.779999732971191,11.729999542236328,12.399999618530273,12.399999618530273,1366700,EB,-5.0,0.0,0.0,
2020-09-17,12.390000343322754,13.0600004196167,12.199999809265137,12.569999694824219,12.569999694824219,1534100,EB,-5.0,0.0,0.0,
